Unnamed: 0,Gender,Age,Ever_Married,Family_Size,Profession,Graduated,Work_Experience,Energy_Consumption,Preferred_Renewable,Groups
1540,0,42,0,2.0,0,0,2.0,2,4,B
1541,1,68,1,2.0,0,1,5.0,1,4,A
1542,1,30,0,1.0,0,1,1.0,2,4,B
1543,0,32,0,3.0,5,0,1.0,2,4,D
1544,1,43,1,1.0,0,1,13.0,2,4,B
1545,0,40,1,2.0,0,1,3.0,1,1,A
1546,0,87,1,2.0,3,0,0.0,1,4,C
1547,1,43,1,2.0,3,0,1.0,2,4,C
1548,1,48,1,3.0,1,1,1.0,0,0,A
1549,0,58,1,2.0,8,1,0.0,0,4,C
1550,1,52,1,3.0,0,1,2.552586938083121,1,4,A
1551,0,30,0,3.0,5,0,14.0,2,4,D
1552,0,53,1,2.0,0,1,2.0,2,4,B
1553,0,56,1,3.0,0,1,3.0,0,4,A
1554,1,48,1,4.0,0,1,1.0,0,4,A
1555,1,28,1,5.0,1,0,1.0,2,4,D
1556,0,61,1,2.0,0,1,0.0,0,4,A
1557,1,62,1,3.0,3,1,1.0,0,4,A
1558,0,49,1,5.0,0,1,1.0,0,2,A
1559,1,40,1,2.0,3,1,0.0,1,4,A
1560,1,62,1,2.0,3,1,1.0,2,4,C
1561,1,35,0,2.8253778838504378,3,1,1.0,2,5,B
1562,0,48,0,1.0,0,1,4.0,2,4,B
1563,0,36,1,3.0,0,1,1.0,0,0,A
1564,0,56,1,5.0,0,1,1.0,0,4,A
1565,0,66,1,2.0,8,0,0.0,1,5,C
1566,1,40,0,2.0,0,1,6.0,2,4,B
1567,0,57,1,2.0,0,1,0.0,0,4,A
1568,1,42,1,3.0,0,1,2.552586938083121,0,0,A
1569,1,35,1,3.0,8,0,1.0,2,4,D
1570,1,58,1,2.0,0,1,0.0,0,4,A
1571,1,29,0,5.0,0,0,8.0,2,1,D
1572,1,26,0,1.0,1,0,0.0,2,4,D
1573,0,84,1,2.0,7,1,1.0,1,4,C
1574,1,86,1,1.0,4,1,0.0,2,4,C
1575,1,77,1,2.0,7,0,1.0,1,4,C
1576,0,37,0,3.0,0,1,0.0,2,4,B
1577,1,74,1,2.0,4,0,0.0,1,4,C
1578,1,27,0,2.0,0,0,1.0,2,4,D
1579,0,56,1,1.0,0,1,0.0,2,4,B
1580,0,27,0,1.0,5,1,0.0,2,4,B
1581,1,39,1,2.0,0,1,7.0,0,4,A
1582,1,35,1,2.0,3,1,3.0,0,4,A
1583,1,66,1,2.0,3,1,1.0,0,4,A
1584,0,47,0,2.0,0,1,0.0,2,4,B
1585,0,36,1,2.0,0,1,8.0,0,4,A
1586,1,43,1,2.0,0,1,4.0,0,4,A
1587,0,55,1,4.0,0,1,0.0,0,4,A
1588,1,41,1,3.0,1,1,0.0,0,4,A
1589,0,26,0,5.0,0,1,9.0,2,4,B
1590,1,72,1,2.0,0,1,0.0,1,0,A
1591,1,59,1,2.0,0,1,0.0,0,4,A
1592,1,38,1,3.0,3,1,1.0,0,4,A
1593,1,72,1,2.0,7,0,1.0,2,4,C
1594,1,31,0,4.0,5,1,1.0,2,4,D
1595,1,41,0,1.0,0,1,9.0,2,4,B
1596,1,25,0,2.0,2,0,9.0,2,6,D
1597,1,29,0,2.8253778838504378,0,1,2.552586938083121,2,0,B
1598,1,83,1,2.0,7,1,0.0,1,2,C
1599,0,51,1,4.0,2,1,0.0,0,4,A
1600,1,40,1,2.0,0,1,0.0,2,0,B
1601,0,76,1,2.0,0,1,0.0,0,4,A
1602,1,29,1,4.0,0,1,1.0,2,4,B
1603,1,46,1,3.0,0,1,1.0,2,4,B
1604,0,58,1,4.0,0,1,0.0,0,4,A
1605,0,46,0,1.0,0,1,1.0,2,4,B
1606,0,74,1,2.0,7,0,0.0,1,4,C
1607,1,53,1,3.0,4,1,1.0,1,4,A
1608,1,63,1,1.0,0,1,1.0,2,4,B
1609,0,49,1,3.0,0,1,1.0,0,4,A
1610,1,25,0,2.0,3,1,5.0,2,6,B
1611,1,46,0,3.0,2,0,1.0,2,2,D
1612,0,43,0,9.0,0,1,7.0,2,4,D
1613,0,58,1,4.0,0,1,1.0,0,6,A
1614,1,41,1,4.0,4,1,1.0,1,4,A
1615,0,28,0,3.0,5,0,1.0,2,4,D
1616,1,26,0,4.0,5,1,0.0,2,4,D
1617,1,29,0,2.0,5,1,9.0,2,2,B
1618,1,33,0,2.8253778838504378,5,1,0.0,2,1,D
1619,0,39,0,1.0,2,1,14.0,2,4,B
1620,1,51,1,4.0,3,1,0.0,0,4,A
1621,1,46,1,4.0,3,1,4.0,1,0,A
1622,1,38,1,6.0,4,0,2.552586938083121,1,4,D
1623,1,26,1,3.0,0,1,1.0,0,4,A
1624,0,42,1,4.0,2,1,1.0,0,2,A
1625,0,43,1,3.0,3,1,5.0,0,4,A
1626,1,53,1,4.0,4,1,1.0,2,4,C
1627,1,46,1,4.0,0,1,2.552586938083121,2,4,B
1628,0,40,1,3.0,0,1,1.0,0,2,A
1629,1,71,1,2.0,0,1,1.0,2,4,C
1630,1,32,1,4.0,8,1,13.0,1,2,A
1631,1,41,0,2.0,3,1,9.0,2,4,B
1632,0,46,0,2.0,3,1,8.0,2,4,B
1633,1,40,1,4.0,4,1,0.0,1,4,A
1634,1,29,0,5.0,1,0,1.0,2,4,D
1635,1,25,1,2.0,1,1,1.0,0,4,A
1636,0,52,1,1.0,8,1,0.0,2,4,C
1637,1,30,0,5.0,1,1,9.0,2,4,B
1638,0,25,1,2.0,5,1,12.0,1,4,B
1639,1,32,0,4.0,0,0,9.0,2,4,D
1640,0,33,0,4.0,1,0,2.552586938083121,2,4,D
1641,0,49,0,1.0,0,1,1.0,2,6,B
1642,0,43,0,4.0,1,1,1.0,2,0,B
1643,1,48,1,1.0,0,1,1.0,2,0,B
1644,1,41,0,2.0,0,0,5.0,2,4,B
1645,0,29,0,2.0,5,1,9.0,2,4,B
1646,0,35,0,2.0,0,1,0.0,2,6,B
1647,1,41,1,2.0,0,1,1.0,0,4,A
1648,0,47,1,4.0,0,1,1.0,0,0,A
1649,0,53,1,3.0,0,1,1.0,0,4,A
1650,1,40,1,1.0,0,1,5.0,2,4,B
1651,0,40,1,2.0,0,1,0.0,1,4,A
1652,1,46,1,1.0,0,1,0.0,2,4,B
1653,0,36,0,4.0,8,1,2.552586938083121,2,2,D
1654,0,71,1,6.0,7,1,2.0,2,5,C
1655,0,30,1,2.0,2,0,5.0,0,2,A
1656,0,40,1,4.0,2,0,1.0,0,2,A
1657,1,43,1,5.0,3,0,0.0,0,2,A
1658,1,40,1,3.0,3,1,3.0,0,2,A
1659,1,39,1,4.0,3,0,1.0,0,2,A
1660,1,49,1,7.0,4,0,1.0,1,0,D
1661,1,51,1,5.0,0,0,0.0,0,2,A
1662,0,39,1,9.0,1,0,1.0,0,2,A
1663,1,23,1,5.0,5,0,1.0,2,2,D
1664,1,53,1,6.0,2,0,0.0,0,2,A
1665,0,35,0,5.0,2,0,9.0,2,2,D
1666,1,35,0,4.0,4,0,2.0,2,2,D
1667,1,30,1,9.0,1,1,1.0,2,2,D
1668,1,39,1,2.8253778838504378,2,0,2.0,0,2,A
1669,1,38,0,3.0,0,1,1.0,2,2,B
1670,0,53,0,1.0,8,0,0.0,2,6,C
1671,0,36,0,1.0,2,1,8.0,2,2,B
1672,1,33,0,4.0,2,0,0.0,2,2,D
1673,0,40,0,1.0,2,1,1.0,2,2,B
1674,0,36,1,4.0,0,1,0.0,0,2,A
1675,1,31,0,5.0,1,0,1.0,2,2,D
1676,1,31,0,2.0,1,0,1.0,2,2,D
1677,1,41,1,4.0,5,1,0.0,0,2,A
1678,1,48,1,4.0,0,0,0.0,0,2,A
1679,0,38,1,3.0,0,1,5.0,0,5,A
1680,1,49,1,5.0,0,0,1.0,2,2,D
1681,1,42,1,2.8253778838504378,1,1,1.0,2,2,B
1682,1,28,1,9.0,4,1,14.0,1,2,A
1683,1,51,1,4.0,3,0,0.0,1,2,A
1684,1,41,1,2.0,0,0,1.0,0,2,A
1685,0,57,1,6.0,2,0,0.0,0,2,A
1686,1,67,1,1.0,0,1,0.0,2,2,B
1687,1,29,1,5.0,4,0,3.0,0,2,A
1688,0,46,1,1.0,8,1,2.552586938083121,2,2,C
1689,1,49,1,2.0,0,1,0.0,1,4,A
1690,0,28,0,3.0,2,0,6.0,2,2,D
1691,0,48,1,4.0,2,0,1.0,0,2,A
1692,0,51,1,4.0,2,0,5.0,0,2,A
1693,0,48,1,6.0,2,0,5.0,0,2,A
1694,0,48,1,5.0,2,0,5.0,0,2,A
1695,0,52,1,4.0,2,0,9.0,0,2,A
1696,0,39,1,4.0,2,0,8.0,0,2,A
1697,0,50,1,5.0,2,0,7.0,0,2,A
1698,0,33,0,9.0,2,0,1.0,2,2,D
1699,0,35,0,1.0,0,1,2.552586938083121,2,2,B
1700,1,30,1,5.0,8,0,2.0,1,2,D
1701,0,46,1,2.8253778838504378,2,0,8.0,0,2,A
1702,1,36,0,4.0,8,0,0.0,2,2,D
1703,1,43,0,1.0,3,0,0.0,2,2,D
1704,1,26,1,1.0,3,0,1.0,2,2,D
1705,1,33,1,2.0,4,0,0.0,2,2,D
1706,1,50,1,5.0,3,1,2.552586938083121,0,2,A
1707,0,49,1,5.0,2,1,1.0,1,2,A
1708,1,48,1,5.0,2,1,6.0,0,4,A
1709,1,31,0,1.0,0,1,5.0,2,2,B
1710,0,38,1,2.0,2,0,2.552586938083121,0,2,A
1711,0,21,0,1.0,5,0,5.0,2,2,D
1712,0,50,1,5.0,3,0,8.0,0,2,A
1713,1,23,0,6.0,5,0,9.0,2,2,D
1714,0,21,1,2.0,5,0,0.0,2,2,D
1715,1,71,1,2.8253778838504378,7,0,1.0,2,2,C
1716,1,20,0,6.0,5,0,0.0,2,2,D
1717,0,32,1,5.0,2,0,7.0,1,2,D
1718,1,29,1,3.0,2,0,0.0,0,2,A
1719,1,42,1,4.0,0,1,0.0,0,2,A
1720,1,20,0,6.0,1,0,0.0,2,2,D
1721,1,36,1,6.0,4,0,1.0,2,2,D
1722,0,42,1,6.0,2,0,0.0,1,2,A
1723,1,18,0,4.0,5,0,7.0,2,2,D
1724,1,25,0,2.0,6,0,2.552586938083121,2,2,D
1725,0,30,0,8.0,2,0,10.0,2,2,D
1726,0,28,0,9.0,6,0,9.0,2,2,D
1727,1,42,1,6.0,3,1,7.0,2,2,A
1728,1,38,1,4.0,0,1,1.0,2,2,B
1729,1,42,1,2.0,0,1,1.0,0,2,A
1730,0,52,1,5.0,2,0,2.552586938083121,0,2,A
1731,0,29,1,2.0,1,1,0.0,0,2,A
1732,1,40,1,2.0,0,1,1.0,2,2,B
1733,0,38,0,2.0,2,0,1.0,2,2,D
1734,1,37,1,4.0,2,1,1.0,0,2,A
1735,0,65,1,1.0,7,0,1.0,2,2,C
1736,1,81,1,2.0,4,0,2.552586938083121,1,2,C
1737,1,59,1,2.0,2,1,0.0,0,2,A
1738,0,47,1,5.0,0,1,1.0,0,2,A
1739,1,57,1,3.0,0,1,0.0,0,2,A
1740,1,39,1,4.0,4,1,2.552586938083121,1,2,A
1741,0,32,1,2.0,1,1,8.0,1,2,B
1742,1,37,1,1.0,0,1,9.0,2,2,B
1743,1,39,0,1.0,0,1,4.0,2,2,B
1744,1,39,1,5.0,1,0,1.0,0,2,A
1745,1,60,1,2.0,4,0,7.0,0,2,A
1746,0,70,1,2.0,0,1,1.0,0,2,A
1747,1,51,1,1.0,4,1,9.0,2,2,B
1748,1,48,1,3.0,0,0,1.0,2,2,A
1749,1,43,0,1.0,3,0,0.0,2,2,D
1750,0,29,1,2.0,2,0,1.0,2,2,D
1751,0,43,1,2.0,3,1,0.0,2,2,B
1752,1,25,0,1.0,1,0,5.0,2,2,D
1753,0,75,1,1.0,7,0,0.0,2,2,C
1754,0,22,0,5.0,5,0,0.0,2,2,D
1755,1,86,1,1.0,8,0,1.0,2,2,C
1756,0,50,1,2.0,3,1,1.0,2,2,B
1757,1,73,1,9.0,7,0,1.0,1,2,C
1758,1,87,0,2.0,7,1,1.0,2,2,C
1759,1,49,1,4.0,0,1,0.0,0,4,A
1760,1,46,1,5.0,4,1,1.0,1,4,A
1761,1,73,1,2.0,4,0,0.0,1,4,C
1762,0,87,1,2.0,7,1,1.0,1,4,C
1763,1,53,1,4.0,4,0,2.0,1,2,A
1764,1,84,1,2.0,7,1,1.0,1,4,C
1765,1,47,1,3.0,4,1,3.0,1,4,A
1766,1,59,1,4.0,4,0,1.0,1,4,C
1767,1,82,1,1.0,7,0,1.0,2,4,C
1768,0,71,1,2.0,7,1,0.0,1,4,C
1769,1,39,1,2.0,0,1,9.0,0,0,A
1770,0,25,0,2.0,1,0,0.0,2,4,D
1771,1,67,1,2.0,4,1,1.0,1,4,C
1772,0,83,1,2.0,7,1,13.0,1,4,C
1773,1,49,1,4.0,4,0,0.0,1,4,A
1774,0,87,1,2.0,7,0,0.0,1,4,C
1775,1,69,1,2.0,7,0,1.0,0,4,C
1776,1,40,1,2.0,3,1,9.0,0,4,A
1777,1,87,1,2.0,7,1,1.0,1,4,C
1778,1,68,1,3.0,5,1,0.0,0,4,A
1779,0,43,1,2.0,0,1,2.552586938083121,0,4,A
1780,1,67,1,5.0,0,1,0.0,1,4,A
1781,1,80,1,1.0,7,1,1.0,2,4,C
1782,1,65,1,1.0,7,1,1.0,2,6,C
1783,1,29,0,4.0,1,1,0.0,2,4,B
1784,1,60,1,3.0,3,1,2.552586938083121,0,4,A
1785,1,72,1,2.0,4,1,1.0,1,4,C
1786,1,57,1,1.0,1,1,0.0,2,4,B
1787,1,47,1,4.0,4,1,1.0,1,4,A
1788,1,39,1,2.0,3,0,1.0,0,4,A
1789,1,62,1,2.0,0,1,0.0,1,4,A
1790,0,81,1,1.0,7,1,1.0,2,4,C
1791,1,65,1,2.0,4,0,8.0,0,4,A
1792,1,47,0,2.0,7,0,2.552586938083121,2,4,D
1793,0,40,1,2.0,0,1,8.0,0,4,A
1794,0,86,1,2.0,7,0,0.0,1,4,C
1795,1,67,1,2.0,7,1,0.0,1,2,C
1796,0,45,1,5.0,0,1,0.0,0,4,A
1797,0,27,0,4.0,5,1,1.0,2,4,D
1798,0,32,0,1.0,0,1,7.0,2,6,B
1799,0,41,1,2.0,0,1,3.0,0,4,A
1800,0,27,1,2.0,5,1,6.0,0,4,A
1801,0,58,1,3.0,0,0,0.0,0,4,A
1802,0,61,1,5.0,3,1,1.0,0,4,A
1803,1,52,1,2.0,0,1,0.0,0,4,A
1804,1,25,0,1.0,1,1,8.0,2,4,B
1805,1,33,0,3.0,5,1,2.0,2,4,D
1806,1,31,0,2.8253778838504378,0,0,0.0,2,4,D
1807,1,37,0,1.0,3,1,1.0,2,4,B
1808,1,38,1,2.0,0,1,1.0,0,4,A
1809,1,81,1,1.0,7,1,0.0,2,4,C
1810,1,61,1,3.0,4,1,0.0,1,4,C
1811,1,20,0,3.0,5,0,0.0,2,4,D
1812,0,48,1,4.0,0,1,8.0,1,4,A
1813,0,43,1,2.0,0,1,8.0,0,4,A
1814,0,22,0,4.0,6,0,0.0,2,4,D
1815,0,63,1,4.0,0,1,1.0,0,4,A
1816,0,25,0,1.0,5,1,8.0,2,2,B
1817,0,73,0,1.0,7,1,1.0,2,4,C
1818,0,43,1,4.0,0,0,4.0,0,5,A
1819,0,39,1,4.0,1,0,1.0,0,2,A
1820,0,49,1,4.0,0,1,0.0,0,4,A
1821,0,83,1,2.0,7,1,1.0,1,4,C
1822,1,22,0,6.0,5,0,9.0,2,0,D
1823,0,31,0,2.0,0,1,2.0,2,2,B
1824,0,60,1,4.0,0,1,1.0,1,4,A
1825,1,42,1,4.0,3,1,1.0,0,6,A
1826,1,25,0,4.0,3,0,7.0,2,4,D
1827,1,29,0,3.0,5,1,3.0,2,4,D
1828,1,29,1,2.0,5,1,1.0,2,4,B
1829,1,39,1,2.0,3,1,2.0,0,4,A
1830,1,33,1,1.0,2,0,14.0,2,4,B
1831,1,35,1,4.0,4,1,9.0,1,4,A
1832,1,38,1,3.0,3,0,2.0,2,4,D
1833,1,59,1,2.0,0,1,1.0,1,4,A
1834,1,67,1,2.0,0,0,1.0,0,4,A
1835,1,45,1,1.0,0,1,1.0,2,4,B
1836,1,70,1,2.0,7,1,2.552586938083121,1,4,C
1837,1,19,0,4.0,5,0,5.0,2,6,D
1838,0,23,0,4.0,5,0,0.0,2,4,D
1839,1,22,0,4.0,5,0,1.0,2,3,D
1840,0,23,0,4.0,5,1,1.0,2,5,D
1841,1,80,1,1.0,4,0,0.0,2,4,C
1842,1,40,1,5.0,2,0,14.0,0,2,A
1843,1,36,0,1.0,0,1,0.0,2,2,B
1844,0,31,1,4.0,2,0,8.0,2,4,D
1845,0,20,1,2.0,2,0,1.0,2,2,D
1846,1,31,1,2.0,4,1,1.0,1,4,A
1847,1,50,1,5.0,4,1,0.0,1,4,A
1848,1,67,1,2.0,7,0,0.0,2,4,C
1849,0,43,1,1.0,1,1,9.0,0,4,A
1850,0,85,1,3.0,7,1,5.0,1,4,C
1851,0,65,1,3.0,0,1,1.0,0,0,A
1852,1,71,1,4.0,4,0,1.0,0,0,A
1853,0,20,0,6.0,5,0,1.0,2,2,D
1854,1,20,0,5.0,5,0,0.0,2,4,D
1855,1,87,1,1.0,0,1,2.552586938083121,2,4,C
1856,0,37,1,2.0,0,1,4.0,2,3,B
1857,1,59,1,2.0,3,0,1.0,0,3,A
1858,0,29,0,4.0,0,1,3.0,2,0,B
1859,1,85,1,2.0,4,1,0.0,1,4,C
1860,0,72,1,2.0,7,1,1.0,1,4,C
1861,0,42,0,2.8253778838504378,0,1,0.0,2,4,B
1862,0,45,1,2.0,0,1,9.0,0,4,A
1863,1,59,1,4.0,3,1,1.0,0,4,A
1864,1,19,0,5.0,1,0,0.0,2,0,D
1865,0,47,1,3.0,0,1,0.0,0,4,A
1866,0,73,1,2.0,0,1,0.0,1,4,A
1867,0,42,1,1.0,0,0,1.0,2,4,B
1868,0,37,0,5.0,1,1,7.0,2,0,B
1869,0,38,0,1.0,0,1,8.0,2,4,B
1870,0,41,0,1.0,0,1,1.0,2,4,B
1871,0,40,0,1.0,3,1,0.0,2,4,B
1872,0,30,1,4.0,3,1,0.0,2,4,B
1873,1,56,1,2.0,0,1,0.0,1,4,A
1874,0,65,1,2.0,7,1,1.0,1,4,C
1875,1,35,1,2.0,0,1,5.0,0,4,A
1876,0,37,1,5.0,2,0,0.0,0,2,A
1877,1,36,0,1.0,3,1,0.0,2,2,B
1878,0,26,1,4.0,6,1,1.0,1,0,A
1879,1,25,0,4.0,4,0,2.552586938083121,2,4,D
1880,1,30,0,4.0,5,0,0.0,2,1,D
1881,1,37,1,2.0,3,1,2.552586938083121,0,2,A
1882,1,30,0,3.0,0,0,0.0,2,4,D
1883,1,46,1,4.0,3,1,1.0,0,3,A
1884,0,38,0,1.0,2,1,1.0,2,2,B
1885,0,40,0,1.0,0,1,2.552586938083121,2,0,B
1886,0,31,0,1.0,0,1,5.0,2,4,B
1887,1,45,1,5.0,4,1,4.0,1,4,A
1888,1,55,1,5.0,2,0,1.0,2,4,D
1889,0,51,1,1.0,2,1,2.0,2,2,B
1890,0,29,0,7.0,6,1,5.0,2,4,D
1891,0,74,1,2.0,0,1,1.0,1,4,A
1892,1,69,1,3.0,3,0,1.0,0,4,A
1893,0,28,0,5.0,1,0,2.552586938083121,2,0,D
1894,1,41,1,2.8253778838504378,4,1,0.0,0,2,A
1895,1,29,1,3.0,5,0,1.0,2,4,D
1896,1,39,1,1.0,0,1,0.0,2,4,B
1897,0,74,1,3.0,3,0,2.552586938083121,1,4,C
1898,0,59,0,1.0,0,1,4.0,2,4,B
1899,1,27,0,3.0,5,0,1.0,2,0,D
1900,1,33,0,1.0,0,0,0.0,2,2,D
1901,1,31,0,2.0,3,0,9.0,2,0,D
1902,1,46,1,3.0,0,0,0.0,0,4,A
1903,0,63,1,2.0,0,1,0.0,2,4,B
1904,1,22,0,4.0,5,0,1.0,2,4,D
1905,0,53,0,5.0,2,1,1.0,2,4,B
1906,1,59,1,1.0,3,0,1.0,2,0,C
1907,1,84,1,2.0,7,1,2.552586938083121,2,0,C
1908,1,63,1,4.0,0,1,1.0,0,4,A
1909,1,35,1,1.0,0,1,8.0,2,4,B
1910,1,21,0,4.0,5,0,1.0,2,4,D
1911,1,67,1,2.0,7,0,0.0,1,4,C
1912,0,41,1,3.0,0,1,1.0,0,2,A
1913,0,27,0,8.0,0,1,0.0,2,0,D
1914,0,53,1,2.0,0,1,1.0,0,3,A
1915,0,33,0,8.0,5,1,4.0,2,1,D
1916,0,32,0,4.0,1,0,0.0,2,4,D
1917,1,59,1,2.0,0,0,5.0,1,4,A
1918,0,50,1,5.0,0,1,1.0,1,4,A
1919,0,50,1,4.0,0,1,1.0,0,3,A
1920,0,41,1,2.0,5,1,1.0,0,6,A
1921,0,71,1,1.0,7,1,1.0,2,4,C
1922,0,33,0,6.0,5,1,1.0,2,6,D
1923,0,46,1,2.0,0,1,2.552586938083121,0,6,A
1924,0,78,0,3.0,7,1,1.0,2,4,C
1925,0,69,1,2.0,7,0,2.552586938083121,1,2,C
1926,0,40,0,1.0,5,1,8.0,2,3,B
1927,1,43,1,3.0,4,1,2.0,1,4,A
1928,1,36,1,3.0,0,1,0.0,1,4,A
1929,1,35,1,2.0,3,1,1.0,0,0,A
1930,1,30,0,4.0,5,0,0.0,2,6,D
1931,1,47,1,2.0,3,0,3.0,0,4,A
1932,1,69,1,1.0,0,0,0.0,2,4,C
1933,1,41,1,5.0,3,1,2.552586938083121,2,6,B
1934,1,33,1,6.0,4,0,4.0,2,6,D
1935,1,27,0,5.0,5,1,6.0,2,0,D
1936,1,38,1,2.0,2,1,6.0,2,6,B
1937,1,35,1,4.0,0,1,2.552586938083121,0,6,A
1938,1,27,1,2.0,0,1,10.0,2,6,B
1939,0,51,1,2.8253778838504378,6,1,9.0,2,6,B
1940,0,52,1,1.0,2,1,4.0,2,6,B
1941,1,53,0,1.0,1,1,0.0,2,4,B
1942,1,43,1,2.0,0,1,8.0,0,4,A
1943,1,42,1,2.0,1,1,8.0,2,4,B
1944,1,36,0,1.0,1,1,9.0,2,4,B
1945,1,36,0,2.0,0,1,14.0,2,4,B
1946,0,40,0,1.0,5,1,1.0,2,4,B
1947,1,47,1,3.0,3,1,2.0,0,4,A
1948,1,30,0,2.0,1,0,1.0,2,2,D
1949,0,53,1,2.8253778838504378,0,1,2.552586938083121,2,6,B
1950,1,45,1,2.0,0,1,5.0,0,4,A
1951,1,33,0,5.0,5,1,0.0,2,4,D
1952,0,40,0,2.0,0,1,8.0,2,4,B
1953,0,36,1,1.0,8,1,5.0,2,4,B
1954,1,32,0,4.0,2,0,0.0,2,4,D
1955,0,51,1,2.0,0,1,0.0,2,4,B
1956,0,49,0,1.0,0,1,0.0,2,4,B
1957,1,81,1,2.8253778838504378,7,0,1.0,2,4,C
1958,1,72,1,4.0,0,1,1.0,0,4,A
1959,0,70,0,2.0,0,1,0.0,2,4,B
1960,1,21,0,3.0,5,0,0.0,2,0,D
1961,1,21,0,5.0,5,0,1.0,2,2,D
1962,0,41,1,4.0,3,0,4.0,0,2,A
1963,0,49,0,1.0,2,0,12.0,2,2,B
1964,0,51,0,1.0,3,0,0.0,2,2,D
1965,1,28,1,5.0,5,0,0.0,0,2,A
1966,1,37,0,2.0,5,1,5.0,2,6,B
1967,0,63,1,3.0,0,1,1.0,0,6,A
1968,1,19,0,4.0,5,0,8.0,2,6,D
1969,0,32,0,3.0,5,0,2.552586938083121,2,2,D
1970,0,51,1,1.0,0,0,6.0,2,4,B
1971,1,26,1,2.0,3,0,3.0,2,2,D
1972,1,61,1,1.0,0,0,0.0,2,4,C
1973,0,51,1,4.0,0,1,0.0,0,4,A
1974,0,45,1,3.0,0,1,0.0,0,4,A
1975,1,29,1,2.0,3,1,1.0,1,6,A
1976,1,47,1,5.0,0,0,0.0,2,6,D
1977,1,25,0,2.0,1,1,1.0,2,6,B
1978,1,40,0,5.0,8,0,0.0,2,2,D
1979,1,45,0,1.0,0,1,1.0,2,2,B
1980,1,32,1,2.0,3,1,1.0,0,2,A
1981,1,38,1,3.0,0,1,0.0,2,5,B
1982,0,38,0,2.0,0,1,8.0,2,6,B
1983,0,48,1,3.0,2,1,7.0,2,6,B
1984,0,71,0,1.0,1,1,0.0,2,4,B
1985,0,46,1,3.0,0,1,3.0,2,4,B
1986,0,46,1,2.0,0,1,9.0,2,4,B
1987,0,49,1,2.0,0,1,7.0,2,4,B
1988,1,43,1,3.0,3,0,0.0,2,2,D
1989,0,38,0,4.0,0,1,6.0,2,2,B
1990,1,25,0,4.0,5,1,8.0,2,4,D
1991,0,46,1,4.0,2,1,0.0,2,5,B
1992,0,28,0,3.0,2,1,9.0,2,4,B
1993,0,41,0,4.0,3,1,5.0,2,4,B
1994,0,32,0,5.0,0,1,9.0,2,4,B
1995,0,21,0,4.0,5,0,0.0,2,6,D
1996,1,22,0,6.0,5,0,1.0,2,2,D
1997,1,27,0,5.0,5,0,0.0,2,2,D
1998,1,40,1,2.0,0,1,0.0,0,0,A
1999,0,68,1,1.0,2,0,0.0,2,2,C
2000,0,25,0,7.0,6,0,1.0,2,2,D
2001,1,28,0,4.0,5,0,1.0,2,2,D
2002,1,28,0,8.0,8,0,2.0,2,2,D
2003,1,27,0,3.0,3,0,1.0,2,2,D
2004,1,67,1,4.0,3,0,5.0,0,2,A
2005,1,46,1,9.0,4,0,4.0,2,2,D
2006,0,33,0,4.0,3,0,8.0,2,2,D
2007,0,40,1,3.0,1,1,6.0,0,2,A
2008,0,48,1,7.0,0,0,5.0,0,2,A
2009,1,42,1,5.0,4,0,0.0,1,2,D
2010,1,56,0,1.0,0,1,1.0,2,4,B
2011,0,51,0,1.0,2,1,3.0,2,4,B
2012,0,27,0,1.0,5,1,0.0,2,3,B
2013,0,25,0,3.0,1,1,7.0,2,2,B
2014,0,51,1,2.0,0,0,9.0,1,2,A
2015,0,26,1,2.0,5,1,2.552586938083121,0,4,A
2016,0,35,0,1.0,1,1,0.0,2,4,B
2017,0,25,1,3.0,1,1,1.0,2,4,B
2018,1,30,0,3.0,5,0,6.0,2,4,D
2019,0,41,0,1.0,5,1,9.0,2,4,B
2020,1,42,1,3.0,0,1,6.0,2,4,B
2021,0,40,1,5.0,0,1,8.0,1,4,A
2022,1,36,0,1.0,3,1,13.0,2,4,B
2023,0,39,0,1.0,0,1,9.0,2,4,B
2024,1,40,1,3.0,4,1,7.0,1,4,A
2025,0,40,1,2.0,2,1,1.0,0,4,A
2026,1,28,0,6.0,0,1,9.0,2,4,D
2027,0,31,0,2.8253778838504378,8,1,8.0,2,5,B
2028,1,41,0,1.0,0,1,4.0,2,4,B
2029,0,28,0,5.0,2,1,9.0,2,4,B
2030,1,30,0,1.0,5,1,1.0,2,4,B
2031,0,30,0,1.0,5,1,1.0,2,4,B
2032,0,38,0,2.0,0,1,9.0,2,4,B
2033,1,43,1,1.0,0,1,7.0,2,3,B
2034,1,29,0,1.0,3,1,9.0,2,4,B
2035,0,30,0,3.0,5,1,9.0,2,4,B
2036,1,27,1,2.0,5,1,0.0,2,4,B
2037,0,48,1,2.0,0,1,0.0,0,4,A
2038,0,51,0,1.0,0,1,1.0,2,4,B
2039,0,48,0,1.0,8,1,0.0,2,4,B
2040,0,28,0,1.0,8,1,9.0,2,4,B
2041,0,40,0,1.0,0,1,3.0,2,4,B
2042,1,51,1,2.0,0,1,1.0,2,4,B
2043,0,36,1,2.0,8,0,8.0,2,4,D
2044,0,51,0,1.0,8,1,9.0,2,4,B
2045,1,45,1,4.0,4,1,5.0,1,2,A
2046,1,40,0,1.0,0,1,8.0,2,4,B
2047,1,40,0,1.0,0,1,0.0,2,3,B
